Datetime,Condition,Temperature,Wind,Humidity,Visibility
2018-07-16 23:51:00,Clear,27.8,9.3,69,14.5
2018-07-17 00:51:00,Clear,27.2,0,72,14.5
2018-07-17 01:51:00,Clear,27.2,0,69,16.1
2018-07-17 02:51:00,Partly Cloudy,26.7,5.6,74,14.5
2018-07-17 03:51:00,Clear,26.1,5.6,77,14.5
2018-07-17 04:51:00,Clear,25.6,5.6,81,14.5
2018-07-17 05:51:00,Clear,25,7.4,88,12.9
2018-07-17 06:51:00,Clear,25.6,5.6,84,12.9
2018-07-17 07:51:00,Clear,25.6,7.4,84,12.9
2018-07-17 08:51:00,Clear,26.7,7.4,79,11.3
2018-07-17 09:51:00,Partly Cloudy,28.3,5.6,77,11.3
2018-07-17 10:51:00,Partly Cloudy,28.9,7.4,74,12.9
2018-07-17 11:51:00,Scattered Clouds,29.4,5.6,72,11.3
2018-07-17 12:51:00,Mostly Cloudy,30,7.4,70,12.9
2018-07-17 13:51:00,Mostly Cloudy,29.4,7.4,67,12.9
2018-07-17 14:35:00,Rain,27.2,25.9,72,0.8
2018-07-17 14:51:00,Heavy Rain,21.7,25.9,96,0.4
2018-07-17 15:22:00,Heavy Rain,21.7,0,96,0.8
2018-07-17 15:25:00,Heavy Rain,21.7,0,96,1.6
2018-07-17 15:42:00,Rain,21.1,0,97,4
2018-07-17 15:51:00,Light Rain,21.7,0,96,6.4
2018-07-17 16:51:00,Rain,21.7,0,96,4.8
2018-07-17 17:13:00,Heavy Rain,21.7,0,96,3.2
2018-07-17 17:27:00,Rain,22.2,0,93,4.8
2018-07-17 17:51:00,Light Rain,22.2,0,93,3.2
2018-07-17 17:57:00,Light Rain,22.2,0,97,3.2
2018-07-17 18:22:00,Light Rain,22.2,5.6,97,6.4
2018-07-17 18:51:00,Light Rain,22.2,5.6,97,9.7
2018-07-17 19:07:00,Mostly Cloudy,21.7,5.6,96,11.3
2018-07-17 19:37:00,Overcast,21.7,0,96,11.3
2018-07-17 19:51:00,Light Rain,21.7,0,96,8
2018-07-17 20:26:00,Light Rain,21.7,5.6,96,6.4
2018-07-17 20:51:00,Overcast,21.7,0,96,11.3
2018-07-17 21:18:00,Mostly Cloudy,22.2,0,93,9.7
2018-07-17 21:51:00,Overcast,22.2,7.4,97,9.7
2018-07-17 22:27:00,Overcast,22.2,5.6,93,4.8
2018-07-17 22:46:00,Overcast,22,0,100,4
2018-07-17 22:51:00,Overcast,22.2,0,97,4.8
2018-07-17 23:18:00,Overcast,22.2,0,97,6.4
2018-07-17 23:51:00,Mostly Cloudy,21.7,0,96,16.1
2018-07-18 00:51:00,Partly Cloudy,21.7,0,96,9.7
2018-07-18 01:51:00,Overcast,21.7,0,93,12.9
2018-07-18 02:51:00,Overcast,21.1,9.3,97,12.9
2018-07-18 03:51:00,Mostly Cloudy,20.6,0,78,16.1
2018-07-18 04:51:00,Partly Cloudy,20,13,76,16.1
2018-07-18 05:51:00,Clear,20,5.6,70,16.1
2018-07-18 06:51:00,Clear,19.4,9.3,76,16.1
2018-07-18 07:51:00,Clear,20.6,9.3,73,16.1
2018-07-18 08:51:00,Clear,22.2,0,68,16.1
2018-07-18 09:51:00,Clear,23.3,5.6,66,16.1
2018-07-18 10:51:00,Clear,24.4,11.1,62,16.1
2018-07-18 11:51:00,Clear,26.7,5.6,50,16.1
2018-07-18 12:51:00,Clear,28.3,5.6,44,16.1
2018-07-18 13:51:00,Clear,28.3,5.6,41,16.1
2018-07-18 14:51:00,Scattered Clouds,27.8,9.3,44,16.1
2018-07-18 15:51:00,Mostly Cloudy,26.7,5.6,48,16.1
2018-07-18 16:51:00,Scattered Clouds,27.2,5.6,42,16.1
2018-07-18 17:51:00,Partly Cloudy,28.3,0,34,16.1
2018-07-18 18:51:00,Clear,27.8,13,31,16.1
2018-07-18 19:51:00,Clear,26.7,0,35,16.1
2018-07-18 20:51:00,Clear,26.1,5.6,35,16.1
2018-07-18 21:51:00,Clear,25,0,40,16.1
2018-07-18 22:51:00,Clear,23.9,5.6,43,16.1
2018-07-18 23:51:00,Clear,23.3,7.4,45,16.1
2018-07-19 00:51:00,Clear,22.2,0,48,16.1
2018-07-19 01:51:00,Clear,22.2,7.4,46,16.1
2018-07-19 02:51:00,Clear,20.6,0,53,16.1
2018-07-19 03:51:00,Clear,19.4,7.4,61,16.1
2018-07-19 04:51:00,Clear,19.4,0,61,16.1
2018-07-19 05:51:00,Clear,19.4,7.4,61,16.1
2018-07-19 06:51:00,Clear,19.4,0,57,16.1
2018-07-19 07:51:00,Clear,20.6,5.6,49,16.1
2018-07-19 08:51:00,Clear,21.7,9.3,44,16.1
2018-07-19 09:51:00,Clear,22.8,7.4,42,16.1
2018-07-19 10:51:00,Clear,23.9,7.4,40,16.1
2018-07-19 11:51:00,Clear,25.6,5.6,33,16.1
2018-07-19 12:51:00,Clear,26.7,5.6,34,16.1
2018-07-19 13:51:00,Clear,27.8,0,29,16.1
2018-07-19 14:51:00,Clear,27.2,0,33,16.1
2018-07-19 15:51:00,Clear,27.2,0,31,16.1
2018-07-19 16:51:00,Clear,26.1,0,44,16.1
2018-07-19 17:51:00,Clear,25.6,0,43,16.1
2018-07-19 18:51:00,Clear,25,5.6,45,16.1
2018-07-19 19:51:00,Clear,23.9,5.6,50,16.1
2018-07-19 20:51:00,Clear,22.8,0,51,16.1
2018-07-19 21:51:00,Clear,22.8,5.6,55,16.1
2018-07-19 22:51:00,Clear,22.2,0,59,16.1
2018-07-19 23:51:00,Clear,21.7,5.6,63,16.1
2018-07-20 00:51:00,Clear,21.7,0,66,16.1
2018-07-20 01:51:00,Clear,21.7,0,68,16.1
2018-07-20 02:51:00,Clear,21.1,7.4,76,16.1
2018-07-20 03:51:00,Clear,21.7,0,78,16.1
2018-07-20 04:51:00,Clear,20.6,0,84,16.1
2018-07-20 05:51:00,Clear,20.6,0,87,16.1
2018-07-20 06:51:00,Clear,20.6,0,87,12.9
2018-07-20 07:51:00,Clear,22.2,0,76,16.1
2018-07-20 08:51:00,Clear,23.9,0,66,16.1
2018-07-20 09:51:00,Clear,25,0,64,16.1
2018-07-20 10:51:00,Mostly Cloudy,25,0,58,16.1
2018-07-20 11:51:00,Overcast,25,7.4,54,16.1
2018-07-20 12:51:00,Mostly Cloudy,27.8,7.4,47,16.1
2018-07-20 13:51:00,Clear,27.8,7.4,47,16.1
2018-07-20 14:51:00,Clear,26.1,9.3,47,16.1
2018-07-20 15:51:00,Clear,25.6,9.3,43,16.1
2018-07-20 16:51:00,Clear,25.6,5.6,46,16.1
2018-07-20 17:51:00,Clear,25,0,47,16.1
2018-07-20 18:51:00,Clear,23.9,7.4,55,16.1
2018-07-20 19:51:00,Clear,22.8,7.4,59,16.1
2018-07-20 20:51:00,Light Rain,22.2,5.6,64,16.1
2018-07-20 21:51:00,Clear,21.7,5.6,66,16.1
2018-07-20 22:51:00,Clear,22.2,5.6,61,16.1
2018-07-20 23:51:00,Clear,21.1,5.6,65,16.1
2018-07-21 01:51:00,Scattered Clouds,21.7,7.4,66,16.1
2018-07-21 02:51:00,Partly Cloudy,21.1,5.6,65,16.1
2018-07-21 03:51:00,Clear,20.6,0,70,16.1
2018-07-21 04:51:00,Partly Cloudy,20.6,0,68,16.1
2018-07-21 05:51:00,Clear,21.1,5.6,68,16.1
2018-07-21 06:51:00,Clear,21.1,5.6,71,16.1
2018-07-21 07:51:00,Partly Cloudy,21.7,9.3,61,16.1
2018-07-21 08:51:00,Partly Cloudy,22.2,0,61,16.1
2018-07-21 09:51:00,Clear,22.8,5.6,53,16.1
2018-07-21 10:51:00,Clear,23.9,7.4,50,16.1
2018-07-21 11:51:00,Partly Cloudy,23.3,13,57,16.1
2018-07-21 12:51:00,Mostly Cloudy,25,18.5,54,16.1
2018-07-21 13:51:00,Partly Cloudy,24.4,18.5,54,16.1
2018-07-21 14:51:00,Partly Cloudy,23.3,11.1,62,16.1
2018-07-21 15:51:00,Mostly Cloudy,22.8,14.8,68,16.1
2018-07-21 16:51:00,Partly Cloudy,22.8,13,66,16.1
2018-07-21 17:51:00,Mostly Cloudy,22.2,11.1,68,16.1
2018-07-21 18:51:00,Overcast,21.1,18.5,73,16.1
2018-07-21 19:51:00,Light Rain,21.1,20.4,71,14.5
2018-07-21 20:51:00,Rain,18.9,11.1,87,9.7
2018-07-21 21:24:00,Heavy Rain,18.3,11.1,93,3.2
2018-07-21 21:36:00,Light Rain,18.3,11.1,93,6.4
2018-07-21 21:51:00,Light Rain,18.3,11.1,93,9.7
2018-07-21 22:36:00,Rain,18.9,14.8,93,6.4
2018-07-21 22:40:00,Heavy Rain,18.9,11.1,93,2.8
2018-07-21 22:51:00,Heavy Rain,18.9,11.1,96,2.4
2018-07-21 22:58:00,Light Rain,18.9,18.5,96,4.8
2018-07-21 23:51:00,Rain,19.4,7.4,97,3.2
2018-07-22 00:02:00,Light Rain,19.4,11.1,97,2.4
2018-07-22 00:06:00,Light Rain,19.4,0,97,4.8
2018-07-22 00:21:00,Heavy Rain,20,5.6,96,2.8
2018-07-22 00:34:00,Light Rain,20,0,96,4
2018-07-22 00:42:00,Heavy Rain,20.6,7.4,96,4.8
2018-07-22 00:51:00,Heavy Rain,21.1,7.4,97,3.2
2018-07-22 01:03:00,Rain,21.1,5.6,97,8
2018-07-22 01:51:00,Heavy Rain,22.2,5.6,93,4
2018-07-22 02:02:00,Light Rain,22.2,9.3,97,9.7
2018-07-22 02:17:00,Light Rain,22.2,16.7,97,8
2018-07-22 02:51:00,Light Rain,22.2,16.7,97,8
2018-07-22 03:51:00,Light Rain,22.8,7.4,96,14.5
2018-07-22 04:51:00,Light Rain,23.3,7.4,93,9.7
2018-07-22 05:02:00,Light Rain,22.8,7.4,96,8
2018-07-22 05:14:00,Overcast,22.8,13,96,9.7
2018-07-22 05:51:00,Light Rain,22.8,13,96,8
2018-07-22 06:32:00,Overcast,22.2,13,93,12.9
2018-07-22 06:51:00,Overcast,22.2,5.6,93,11.3
2018-07-22 07:12:00,Overcast,21.7,5.6,96,12.9
2018-07-22 07:23:00,Overcast,22.2,5.6,93,12.9
2018-07-22 07:51:00,Overcast,22.2,5.6,93,12.9
2018-07-22 08:03:00,Overcast,22.2,7.4,93,12.9
2018-07-22 08:51:00,Overcast,22.2,7.4,91,16.1
2018-07-22 09:51:00,Light Rain,22.8,9.3,90,8
2018-07-22 10:11:00,Overcast,22.8,7.4,90,16.1
2018-07-22 10:51:00,Overcast,23.3,5.6,85,16.1
2018-07-22 11:51:00,Overcast,24.4,5.6,79,16.1
2018-07-22 12:16:00,Scattered Clouds,25.6,9.3,76,16.1
2018-07-22 12:47:00,Mostly Cloudy,26,0,74,16.1
2018-07-22 12:51:00,Mostly Cloudy,25.6,0,76,16.1
2018-07-22 13:51:00,Overcast,25.6,0,81,14.5
2018-07-22 14:25:00,Overcast,25.6,7.4,84,11.3
2018-07-22 14:51:00,Overcast,25.6,7.4,84,12.9
2018-07-22 15:51:00,Overcast,24.4,5.6,94,9.7
2018-07-22 16:51:00,Overcast,24.4,5.6,91,12.9
2018-07-22 17:05:00,Overcast,25,11.1,84,14.5
2018-07-22 17:51:00,Light Rain,24.4,0,87,8
2018-07-22 18:04:00,Light Rain,23.9,11.1,90,1.6
2018-07-22 18:07:00,Heavy Rain,23.9,11.1,94,0.4
2018-07-22 18:22:00,Rain,23.3,11.1,97,1.2
2018-07-22 18:27:00,Light Rain,23.3,7.4,97,3.2
2018-07-22 18:35:00,Light Rain,23.3,9.3,97,11.3
2018-07-22 18:51:00,Light Rain,23.3,9.3,93,11.3
2018-07-22 19:51:00,Light Rain,23.3,9.3,97,12.9
2018-07-22 20:09:00,Rain,23.3,5.6,93,2.8
2018-07-22 20:23:00,Light Rain,23.3,5.6,97,12.9
2018-07-22 20:31:00,Heavy Rain,23.3,9.3,97,2.4
2018-07-22 20:40:00,Heavy Rain,23.3,5.6,97,0.8
2018-07-22 20:50:00,Light Rain,23.3,5.6,97,6.4
2018-07-22 21:21:00,Overcast,23.3,11.1,97,6.4
2018-07-22 21:51:00,Light Rain,23.3,7.4,97,8
2018-07-22 22:44:00,Light Rain,23.3,5.6,97,2.8
2018-07-22 22:51:00,Light Rain,23.9,5.6,96,2.4
2018-07-22 22:54:00,Light Rain,23.9,5.6,96,4.8
2018-07-22 23:12:00,Light Rain,23.9,7.4,96,4
2018-07-22 23:22:00,Light Rain,23.9,7.4,96,4.8
2018-07-22 23:51:00,Overcast,23.9,7.4,96,8
2018-07-23 00:51:00,Overcast,23.9,5.6,96,6.4
2018-07-23 01:51:00,Overcast,23.9,5.6,96,8
2018-07-23 02:51:00,Overcast,23.9,5.6,96,8
2018-07-23 03:51:00,Overcast,23.9,5.6,96,9.7
2018-07-23 04:51:00,Overcast,24.4,11.1,94,11.3
2018-07-23 05:51:00,Light Rain,23.9,11.1,96,9.7
2018-07-23 06:51:00,Light Rain,23.3,11.1,97,6.4
2018-07-23 07:51:00,Light Rain,23.3,0,97,6.4
2018-07-23 08:51:00,Overcast,22.8,7.4,96,9.7
2018-07-23 09:51:00,Light Rain,22.8,7.4,96,4.8
2018-07-23 10:20:00,Overcast,23.3,7.4,97,12.9
2018-07-23 10:51:00,Overcast,23.3,7.4,97,14.5
2018-07-23 11:51:00,Overcast,24.4,9.3,91,14.5
2018-07-23 12:03:00,Light Rain,24.4,7.4,91,1.2
2018-07-23 12:11:00,Light Rain,24.4,0,94,4
2018-07-23 12:18:00,Overcast,24.4,0,94,9.7
2018-07-23 12:26:00,Light Rain,24.4,11.1,94,2
2018-07-23 12:31:00,Light Rain,24.4,11.1,94,6.4
2018-07-23 12:46:00,Overcast,24,5.6,94,9.7
2018-07-23 12:51:00,Overcast,24.4,9.3,97,9.7
2018-07-23 13:12:00,Overcast,24.4,9.3,94,9.7
2018-07-23 13:51:00,Overcast,25.6,11.1,90,11.3
2018-07-23 14:51:00,Overcast,26.1,9.3,84,12.9
2018-07-23 15:51:00,Overcast,26.1,9.3,84,12.9
2018-07-23 16:51:00,Overcast,26.1,7.4,82,12.9
2018-07-23 17:51:00,Overcast,26.1,5.6,82,12.9
2018-07-23 18:51:00,Overcast,25.6,5.6,84,12.9
2018-07-23 19:51:00,Overcast,25,5.6,84,12.9
2018-07-23 20:38:00,Overcast,25,5.6,84,14.5
2018-07-23 20:51:00,Overcast,25,5.6,88,12.9
2018-07-23 21:28:00,Overcast,25,5.6,84,14.5
2018-07-23 21:51:00,Overcast,25,5.6,84,14.5
2018-07-23 22:15:00,Overcast,25,7.4,84,14.5
2018-07-23 22:51:00,Overcast,24.4,9.3,91,14.5
2018-07-23 23:51:00,Overcast,25,7.4,84,14.5
2018-07-23 23:59:00,Overcast,25,7.4,88,14.5
2018-07-24 00:51:00,Overcast,25,7.4,88,14.5
2018-07-24 01:51:00,Overcast,24.4,7.4,91,12.9
2018-07-24 02:51:00,Overcast,24.4,7.4,91,12.9
2018-07-24 03:51:00,Light Rain,23.9,7.4,94,11.3
2018-07-24 04:51:00,Overcast,23.9,7.4,94,11.3
2018-07-24 05:51:00,Overcast,23.9,7.4,94,12.9
2018-07-24 06:51:00,Overcast,24.4,0,91,11.3
2018-07-24 07:51:00,Overcast,25,11.1,88,12.9
2018-07-24 08:51:00,Overcast,25.6,11.1,84,12.9
2018-07-24 09:10:00,Overcast,25.6,11.1,84,12.9
2018-07-24 09:20:00,Overcast,25.6,5.6,84,12.9
2018-07-24 09:31:00,Overcast,26.1,5.6,82,14.5
2018-07-24 09:51:00,Overcast,26.1,11.1,82,14.5
2018-07-24 10:51:00,Overcast,26.7,11.1,81,14.5
2018-07-24 11:51:00,Mostly Cloudy,26.7,5.6,79,14.5
2018-07-24 12:51:00,Overcast,26.7,5.6,79,16.1
2018-07-24 13:51:00,Mostly Cloudy,27.2,14.8,74,16.1
2018-07-24 14:51:00,Overcast,26.7,5.6,79,14.5
2018-07-24 15:51:00,Mostly Cloudy,26.7,9.3,79,16.1
2018-07-24 16:17:00,Mostly Cloudy,26.7,13,76,16.1
2018-07-24 16:35:00,Mostly Cloudy,26.1,13,79,16.1
2018-07-24 16:51:00,Mostly Cloudy,26.1,7.4,79,16.1
2018-07-24 17:51:00,Overcast,26.1,7.4,82,14.5
2018-07-24 18:51:00,Overcast,25.6,7.4,84,14.5
2018-07-24 19:51:00,Overcast,25.6,7.4,84,14.5
2018-07-24 20:51:00,Overcast,25,7.4,88,14.5
2018-07-24 20:59:00,Overcast,25,7.4,88,14.5
2018-07-24 21:51:00,Overcast,25,7.4,88,14.5
2018-07-24 22:51:00,Overcast,25,9.3,88,14.5
2018-07-24 23:51:00,Overcast,25,9.3,88,14.5
2018-07-25 00:51:00,Overcast,25,5.6,88,14.5
2018-07-25 01:51:00,Overcast,25,5.6,88,14.5
2018-07-25 02:51:00,Overcast,25,5.6,88,14.5
2018-07-25 03:51:00,Overcast,25,7.4,88,14.5
2018-07-25 04:51:00,Overcast,25,11.1,88,14.5
2018-07-25 05:51:00,Overcast,25,11.1,88,12.9
2018-07-25 06:23:00,Heavy Rain,23.3,9.3,91,0.4
2018-07-25 06:38:00,Rain,22.8,0,93,2.4
2018-07-25 06:47:00,Heavy Rain,23,5.6,94,2
2018-07-25 06:51:00,Rain,22.8,0,93,2
2018-07-25 07:00:00,Heavy Rain,22.2,0,97,1.2
2018-07-25 07:08:00,Rain,22.8,9.3,93,2
2018-07-25 07:30:00,Light Rain,22.8,5.6,93,4.8
2018-07-25 07:51:00,Light Rain,22.8,5.6,96,11.3
2018-07-25 08:30:00,Light Rain,23.3,5.6,93,11.3
2018-07-25 08:51:00,Light Rain,23.3,5.6,97,9.7
2018-07-25 09:26:00,Light Rain,23.3,9.3,97,2.8
2018-07-25 09:39:00,Light Rain,23.3,9.3,97,4.8
2018-07-25 09:51:00,Light Rain,23.9,9.3,94,11.3
2018-07-25 10:51:00,Overcast,23.3,9.3,97,9.7
2018-07-25 11:06:00,Overcast,23.9,0,94,9.7
2018-07-25 11:51:00,Light Rain,23.9,9.3,96,6.4
2018-07-25 12:51:00,Overcast,24.4,11.1,94,9.7
2018-07-25 13:51:00,Overcast,24.4,5.6,94,11.3
2018-07-25 14:51:00,Overcast,24.4,5.6,94,11.3
2018-07-25 15:51:00,Overcast,24.4,7.4,91,16.1
2018-07-25 16:51:00,Overcast,25,5.6,88,14.5
2018-07-25 17:51:00,Overcast,24.4,5.6,91,16.1
2018-07-25 18:51:00,Light Rain,23.9,5.6,94,11.3
2018-07-25 19:51:00,Light Rain,23.3,0,97,11.3
2018-07-25 20:51:00,Light Rain,23.3,5.6,97,12.9
2018-07-25 21:51:00,Overcast,23.3,5.6,97,14.5
2018-07-25 22:51:00,Light Rain,23.3,0,93,12.9
2018-07-25 23:13:00,Light Rain,23.3,0,93,11.3
2018-07-25 23:22:00,Overcast,22.8,0,96,14.5
2018-07-25 23:51:00,Overcast,22.8,0,96,14.5
2018-07-26 00:03:00,Heavy Rain,22.8,0,96,2.8
2018-07-26 00:12:00,Rain,22.8,0,96,3.2
2018-07-26 00:24:00,Light Rain,22.8,0,96,8
2018-07-26 00:40:00,Overcast,22.8,0,96,12.9
2018-07-26 00:51:00,Overcast,22.8,0,96,11.3
2018-07-26 01:51:00,Overcast,22.8,5.6,96,9.7
2018-07-26 02:05:00,Light Rain,22.2,5.6,97,14.5
2018-07-26 02:16:00,Mostly Cloudy,22.8,5.6,93,16.1
2018-07-26 02:51:00,Overcast,22.8,0,93,16.1
2018-07-26 02:58:00,Overcast,22.8,0,93,16.1
2018-07-26 03:41:00,Light Rain,22.8,0,93,8
2018-07-26 03:51:00,Rain,22.8,7.4,93,4
2018-07-26 04:01:00,Light Rain,22.8,0,93,8
2018-07-26 04:17:00,Overcast,22.8,7.4,93,14.5
2018-07-26 04:51:00,Overcast,22.2,5.6,97,14.5
2018-07-26 05:51:00,Overcast,22.2,7.4,97,11.3
2018-07-26 06:27:00,Scattered Clouds,22.2,5.6,97,11.3
2018-07-26 06:51:00,Partly Cloudy,22.8,9.3,93,12.9
2018-07-26 07:40:00,Mostly Cloudy,22.8,9.3,93,16.1
2018-07-26 07:51:00,Mostly Cloudy,22.8,7.4,93,16.1
2018-07-26 08:13:00,Mostly Cloudy,23.3,7.4,91,16.1
2018-07-26 08:34:00,Partly Cloudy,23.3,0,91,16.1
2018-07-26 08:51:00,Clear,23.3,9.3,87,16.1
2018-07-26 09:19:00,Mostly Cloudy,23.3,7.4,87,16.1
2018-07-26 09:51:00,Overcast,23.3,7.4,87,16.1
2018-07-26 10:37:00,Scattered Clouds,25,0,82,16.1
2018-07-26 10:51:00,Partly Cloudy,25,5.6,82,16.1
2018-07-26 11:14:00,Mostly Cloudy,25,9.3,76,16.1
2018-07-26 11:33:00,Overcast,25,9.3,79,16.1
2018-07-26 11:51:00,Mostly Cloudy,25,0,79,16.1
2018-07-26 12:51:00,Partly Cloudy,27.2,7.4,67,16.1
2018-07-26 13:51:00,Partly Cloudy,27.8,5.6,67,16.1
2018-07-26 14:51:00,Partly Cloudy,28.3,5.6,65,16.1
2018-07-26 15:51:00,Scattered Clouds,27.8,5.6,67,16.1
2018-07-26 16:51:00,Partly Cloudy,28.3,5.6,63,16.1
2018-07-26 17:51:00,Mostly Cloudy,28.3,0,67,16.1
2018-07-26 18:51:00,Partly Cloudy,27.8,0,69,16.1
2018-07-26 19:51:00,Partly Cloudy,27.8,0,69,16.1
2018-07-26 20:51:00,Clear,27.8,7.4,60,16.1
2018-07-26 21:51:00,Clear,27.8,7.4,60,16.1
2018-07-26 22:51:00,Clear,27.2,5.6,62,16.1
2018-07-26 23:51:00,Clear,26.7,5.6,67,16.1
2018-07-27 00:51:00,Clear,26.1,7.4,69,16.1
2018-07-27 01:51:00,Clear,25.6,5.6,68,16.1
2018-07-27 02:51:00,Clear,25,5.6,74,16.1
2018-07-27 03:51:00,Clear,25.6,7.4,74,16.1
2018-07-27 04:51:00,Clear,25,5.6,76,16.1
2018-07-27 05:51:00,Clear,24.4,5.6,82,14.5
2018-07-27 06:51:00,Clear,24.4,5.6,85,11.3
2018-07-27 07:51:00,Clear,26.1,0,77,12.9
2018-07-27 08:51:00,Clear,26.7,0,76,11.3
2018-07-27 09:51:00,Clear,27.2,0,74,12.9
2018-07-27 10:51:00,Clear,28.3,5.6,67,12.9
2018-07-27 11:51:00,Scattered Clouds,29.4,9.3,65,14.5
2018-07-27 12:51:00,Partly Cloudy,28.9,11.1,63,14.5
2018-07-27 13:51:00,Mostly Cloudy,28.9,11.1,67,14.5
2018-07-27 14:51:00,Mostly Cloudy,28.3,5.6,72,14.5
2018-07-27 15:30:00,Rain,23.3,5.6,85,2.8
2018-07-27 15:35:00,Light Rain,23.3,5.6,87,4.8
2018-07-27 15:51:00,Light Rain,24.4,0,91,9.7
2018-07-27 16:08:00,Light Rain,25.6,0,84,11.3
2018-07-27 16:23:00,Mostly Cloudy,25.6,0,84,16.1
2018-07-27 16:51:00,Light Rain,25,0,88,11.3
2018-07-27 17:51:00,Light Rain,24.4,5.6,94,6.4
2018-07-27 18:12:00,Light Rain,23.3,5.6,97,4
2018-07-27 18:23:00,Light Rain,22.8,0,96,6.4
2018-07-27 18:51:00,Light Rain,21.7,7.4,93,9.7
2018-07-27 19:51:00,Light Rain,21.7,7.4,93,9.7
2018-07-27 20:51:00,Mostly Cloudy,21.1,0,93,12.9
2018-07-27 21:47:00,Rain,21,0,100,3.2
2018-07-27 21:51:00,Rain,21.1,0,97,4.8
2018-07-27 21:58:00,Heavy Rain,21.1,9.3,97,2.8
2018-07-27 22:10:00,Light Rain,21.1,0,93,4.8
2018-07-27 22:51:00,Partly Cloudy,20.6,0,93,11.3
2018-07-27 23:51:00,Overcast,21.1,0,97,8
2018-07-28 00:51:00,Clear,21.7,0,93,11.3
2018-07-28 01:51:00,Mostly Cloudy,21.7,0,96,9.7
2018-07-28 02:51:00,Clear,21.7,0,96,6.4
2018-07-28 03:51:00,Clear,21.7,0,93,4.8
2018-07-28 04:05:00,Clear,21.1,0,97,4
2018-07-28 04:51:00,Clear,21.1,0,97,3.2
2018-07-28 05:03:00,Clear,21.1,0,97,2.8
2018-07-28 05:14:00,Clear,21.1,0,97,3.2
2018-07-28 05:51:00,Clear,21.1,0,97,4
2018-07-28 06:17:00,Mostly Cloudy,21.1,0,97,2.4
2018-07-28 06:26:00,Scattered Clouds,21.1,0,97,3.2
2018-07-28 06:35:00,Mostly Cloudy,21.7,0,93,4.8
2018-07-28 06:39:00,Scattered Clouds,21.7,0,93,4
2018-07-28 06:51:00,Partly Cloudy,21.7,0,96,2.8
2018-07-28 07:07:00,Clear,21.7,0,96,4
2018-07-28 07:51:00,Clear,22.2,0,97,4
2018-07-28 07:58:00,Clear,22.8,0,93,4.8
2018-07-28 08:20:00,Clear,22.8,0,93,4
2018-07-28 08:47:00,Clear,23,0,94,4.8
2018-07-28 08:51:00,Partly Cloudy,23.3,5.6,93,4.8
2018-07-28 09:51:00,Haze,24.4,0,82,9.7
2018-07-28 10:51:00,Clear,26.1,5.6,74,12.9
2018-07-28 11:51:00,Mostly Cloudy,27.2,0,67,16.1
2018-07-28 12:51:00,Overcast,27.8,0,62,14.5
2018-07-28 13:51:00,Partly Cloudy,28.9,0,58,14.5
2018-07-28 14:51:00,Clear,28.9,0,56,16.1
2018-07-28 15:51:00,Partly Cloudy,28.3,7.4,63,16.1
2018-07-28 16:51:00,Scattered Clouds,28.3,0,56,16.1
2018-07-28 17:51:00,Mostly Cloudy,27.8,7.4,65,16.1
2018-07-28 18:51:00,Clear,27.2,0,65,16.1
2018-07-28 19:51:00,Partly Cloudy,26.7,0,71,16.1
2018-07-28 20:51:00,Clear,26.7,0,67,16.1
2018-07-28 21:51:00,Clear,26.7,5.6,58,16.1
2018-07-28 22:51:00,Clear,25.6,5.6,58,16.1
2018-07-28 23:51:00,Clear,25,5.6,60,16.1
2018-07-29 00:51:00,Clear,24.4,0,62,16.1
2018-07-29 01:51:00,Clear,23.9,7.4,64,16.1
2018-07-29 02:51:00,Clear,23.3,0,66,16.1
2018-07-29 03:51:00,Clear,22.8,0,68,16.1
2018-07-29 04:51:00,Clear,21.7,0,75,16.1
2018-07-29 05:51:00,Clear,21.7,0,73,16.1
2018-07-29 06:51:00,Clear,21.7,0,73,16.1
2018-07-29 07:51:00,Clear,21.7,7.4,73,16.1
2018-07-29 08:51:00,Clear,22.2,0,66,16.1
2018-07-29 09:51:00,Clear,23.3,5.6,59,16.1
2018-07-29 10:51:00,Clear,23.3,0,59,16.1
2018-07-29 11:51:00,Clear,23.9,0,57,16.1
2018-07-29 12:51:00,Clear,25.6,0,54,16.1
2018-07-29 13:51:00,Clear,26.7,7.4,52,16.1
2018-07-29 14:51:00,Mostly Cloudy,27.2,5.6,50,16.1
2018-07-29 15:51:00,Mostly Cloudy,27.2,5.6,50,16.1
2018-07-29 16:51:00,Scattered Clouds,26.7,0,58,16.1
2018-07-29 17:51:00,Mostly Cloudy,26.7,9.3,56,16.1
2018-07-29 18:51:00,Partly Cloudy,26.7,9.3,47,16.1
2018-07-29 19:51:00,Overcast,26.7,5.6,50,16.1
2018-07-29 20:51:00,Mostly Cloudy,26.1,0,50,16.1
2018-07-29 21:51:00,Clear,25.6,5.6,45,16.1
2018-07-29 22:51:00,Clear,24.4,0,50,16.1
2018-07-29 23:51:00,Clear,24.4,0,52,16.1
2018-07-30 00:51:00,Clear,23.9,5.6,60,16.1
2018-07-30 01:51:00,Clear,23.3,5.6,66,16.1
2018-07-30 02:51:00,Clear,22.2,0,68,16.1
2018-07-30 03:51:00,Clear,21.7,0,73,16.1
2018-07-30 04:51:00,Clear,21.7,0,61,16.1
2018-07-30 05:51:00,Clear,21.7,0,63,16.1
2018-07-30 06:51:00,Clear,22.2,0,66,16.1
